标题,歌曲id,所属歌单
Back To Life,22535192,8745129463
Rebel Without A Pause,3230093,8745129463
I Don't Want to Lose Your Love,16813255,8745235301
Dream A Little Dream Of Me,17893387,8745235301
The World Is Yours,21268935,8745235301
"Somewhere, Somebody",18837457,8745235301
The Girl from Ipanema,22174760,8745235301
Mr. Blue,22496735,8745235301
Superstition,21613034,8745235301
I'll Be Around,2373334,8745235301
Orange Colored Sky,22211516,8745235301
Space Cowboy,2776110,8745221615
Unchained Melody,22488329,8745221615
I Wish You Love,21582693,8745221615
Feeling Good,21356855,8745221615
Mam'selle,1501367,8745221615
When A Man Loves A Woman,26694062,8745221615
What A Wonderful World (Single Version),1649082,8745221615
Autumn In New York,2190104,8745221615
What A Diff'rence A Day Made,17498994,8745221615
Can't Take My Eyes Off You,2926323,8745220674
Hail Mary,19375081,8745220674
Mama Said Knock You Out,1655376,8745220674
Life's a B***h,21268934,8745220674
Doomsday,1721618,8745220674
Feelin' It,18614070,8745220674
That's What You Get,22583420,8745220674
Only You,34274680,8745220674
Virtual Insanity,18847216,8745236396
Adia,22552892,8745236396
Mood Indigo,1227491,8745236396
Autumn In New York,21153462,8745236396
I Fall In Love Too Easily (Vocal Version),1142870,8745236396
The Christmas Song (Merry Christmas To You),22211511,8745236396
Tico Tico,27307542,8745236396
Funny Love feat. Milka,22706366,8745215885
I Will Survive,5195259,8745215885
It's You,2326364,8745215885
"Those Lazy, Hazy, Crazy Days of Summer",1789310,8745215885
Mondo Bongo,5048932,8745215885
Movin' Me On,17648962,8745215885
Fly Me to the Moon,20707489,8745215885
So Nice,5201770,8745215885
You Belong To Me,1696948,8745215885
(I Love You) For Sentimental Reasons,5183345,8745215885
Dream A Little Dream Of Me,5153671,8745216039
I Only Want To Be With You,19144617,8745216039
Hang on Little Tomato,18212778,8745216039
What You Won't Do For Love,26720842,8745216039
Just You And Me,19900527,8745216039
Besame Mucho,2924290,8745216039
Autumn Leaves,27060411,8745216039
Close To You,5191924,8745216039
I Don't Want To Miss A Thing,5171540,8745232585
Fly Me To The Moon,632452,8745232585
"Love, Don’t Let Me Go",1748673,8745232585
C-Walk,2890139,8745059635
Ego Trippin' (Pt. 2),1231747,8745059635
Moonlight,17411124,8745059635
Represent,21268940,8745059635
Why Not Me?,17579252,8746391733
Échame La Culpa,519349823,8746391733
Get Wet,490602825,8746391733
Rain Over Me,21407208,8746391733
Zooted,1294946644,8746391733
Moon River,633140,8746391733
No Hay Nadie Más,533392248,8746391733
Venceremos,865842487,8746391733
Queen Of Burlesque (80's Remix) (Instrumental Remix),1378430,8746391733
Waka Waka (This Time for Africa),3406393,8746391733
Don Rodolfo,552145285,8746391902
Isn't She Lovely,531907241,8746391902
Blue Tango (Instrumental),1324501598,8746391902
Alone Again,531644591,8746391902
Sangre de mi sangre,552145280,8746391902
Lagrimas y sonrisas,552145281,8746391902
Shadow of Your Smile,531907242,8746391902
A Paraíba Não é Chicago,563231066,8746391902
Garimpando,563230320,8746391902
Vem Menina,511434059,8746391902
Waka Waka (This Time For Africa) [K MIX],3406397,8746832256
"Ela Disse-Me Assim, Canção de Amor",484008953,8746832256
Danza Kuduro,572774182,8746832256
Till,493658542,8746832256
Say My Name,1320067248,8746832256
Nothing Gonna Change My Love for You,555855338,8746832256
Lady Jane,563515377,8746832256
Time of Our Lives,29743191,8746814949
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],29748753,8746814949
"1, 2, 3",480426443,8746814949
Rain Over Me,521657279,8746814949
Graceland,1821075,8747019010
Red River Valley,22535271,8747019010
California Dreamin',19438260,8747019010
The Bonnie Blue Flag,1378926320,8747019010
Just Like U Said It Would B,523186683,8747019010
Tie a Yellow Ribbon Round the Old Oak Tree,2004493,8747019010
The Lass of Glenshee,16462183,8747019010
Every Grain of Sand,22088792,8747019010
Helplessly Hoping,17052700,8747019010
Clementine (Album Version),4025365,8747019010
Black Magic Woman,1937087,8746457637
Don't Wanna Try,17741175,8746457637
"Whenever, Wherever",3407105,8746457637
Toul 'Omry,541872761,8746457637
"Perhaps, Perhaps, Perhaps",865162001,8746457637
Radio Rio,532681,8746457637
Ay Cosita Linda,632944,8746457637
Hocky Pocky,1374252212,8746457637
Bojangles,537286174,8746457637
Don't Wanna Try,1350749,8746457637
Don't Turn Off The Lights,17579397,8746442683
Move Shake Drop Remix,17324118,8746442683
Take Me Home Country Roads,632802,8746442683
Beyond The Reef,633219,8746442683
Bojangles (Remix),564073673,8746442683
Je Suis Seul Ce Soir,531156365,8746442683
Leggo Beast,3472249,8746442683
Imagine,1474585,8755095788
You Are My Sunshine (Version 1),2533578,8755095788
Scarborough Fair,18248324,8755095788
Romeo's Tune,17950509,8755095788
Summer's song,1141860,8755095788
The sally gardens,5127563,8755095788
Take my heart,3407088,8755095788
Take It From Me,19572270,8755095788
Bojangles (Remix),21407327,8746822187
MY BOY,632690,8746822187
Can I Tico Tico You,20953783,8746822187
Flying Without Wings (Featuring Cristian Castro),2080670,8746822187
Conga,18054406,8746822187
Moon River,1324881894,8746822187
La Paloma,561093141,8746822187
El Rey,569456463,8746840093
Fly Me To The Moon,22574585,8746840093
Livin' la Vida Loca,21532213,8746840093
Mis Tres Notas,567201478,8746840093
El Tiburón,557366905,8746840093
Livin' La Vida Loca,27025127,8746840093
Varsity Drag Mambo,559023605,8746840093
Dreaming Of You,22282040,8746840093
July 19th,1521359,8746840093
Diferentes,560489384,8746840093
Stardust,560497104,8746900206
Witchcraft,564713795,8746900206
Danny Boy,560497103,8746900206
The Girl From Ipanema,486537655,8746900206
Stormy Weather,560496956,8746900206
Manha De Carnaval,562673694,8746900206
Till I Die,569592080,8746900206
Don't Stop Now (Keep Bangin) [feat. Young Sicc],568764754,8746900206
Prietito (La Petrita),565624696,8746432832
Marimba,543341515,8746432832
Gopher,561729169,8746432832
Song Of Joy (English),18681483,8746432832
I Keep Telling Myself,18681480,8746432832
Dejale Nacer,571170339,8746432832
Suavamente,567717532,8746432832
Martinete,557390008,8746432832
Pasta,1429355183,8758226056
On a Slow Boat to China,27591140,8758226056
Lost Myself,1963597838,8758226056
The Flood,39122745,8758226056
Loving Strangers,2788529,8758226056
Creep,33638527,8758226056
exile (the long pond studio sessions),1498028618,8758226056
Wayward One,1376653715,8758226056
"Autos, Moda Y Rock N Roll",17803426,8746412861
Soñemos,552145284,8746412861
Emmanuelle,531907240,8746412861
Canción De Alicia En El País (Remastered Version),524565587,8746412861
Campo afuera,552145282,8746412861
A Los Jóvenes De Ayer (Remastered Version),524565585,8746412861
"Love Theme From ""Lady Sings the Blues""",559601988,8746412861
Sensitive Kind,18610093,8755537245
The Well,4281048,8755537245
Going Home,3404770,8755537245
Say Hello,1869350,8755537245
If,3955689,8755537245
Duet,18733268,8755537245
Gotta Have You,19572271,8755537245
Vendredi,2001321,8755537245
Forevermore,2872362,8755537245
All Girls Are The Same,566254172,8746964689
The Hills,32337668,8746964689
God's Plan,531777461,8746964689
Kream,574935156,8746964689
LOVE.,472045056,8746964689
Good Life,466122659,8746964689
gone,1803410723,8746964689
Shooting Stars,1954909205,8746964689
Meu Silêncio,524302211,8746962697
Pérola,524302210,8746962697
Mi Alondra,552145286,8746962697
Sobran las Palabras,564072958,8746962697
Soy Criollo Casanareño,540250123,8746962697
Chana,562144713,8746962697
A Perfect Indian,22487996,8747076008
Red River Valley (Album Version),4025306,8747076008
Those Were The Days,3075834,8747076008
Ride On,20531737,8747076008
All the Pretty Little Horsies,1143868,8747076008
Edelweiss,1101803,8747076008
This Land is Your Land,20732030,8747076008
Waiting For The Miracle,5057788,8747076008
Sunny Came Home,21696758,8747076008
Yellow Bird,1147463,8747076008
Hangover,3570196,8746958101
Past Lives,1384482575,8746958101
Ayo(Explicit),29809963,8746958101
Sad!,542667209,8746958101
Nothing On You,5100769,8746989843
Some Days Are Diamonds (Some Days Are Stone),405321584,8746382060
Lost River,19389637,8746382060
Lemon Tree,2004490,8746382060
Sweet Dublin Bay,19073357,8746382060
"Come to My Bedside, My Darlin'",2004453,8746382060
Where Have All The Flowers Gone,2004456,8746382060
For My Lover,21803403,8746382060
Let It Be Me,3568915,8746371093
Sound Of Silence,27102083,8746371093
The Sounds of Silence (Live),1934779,8746371093
Ohio,17052705,8746371093
Make Your Own Kind of Music,26674708,8747081577
Across the Universe,2588282,8747081577
Buttons and Bows (78rpm Version),17373388,8747081577
Woods Eternal,4281104,8747081577
Top Of The World,3986342,8747081577
Bizarre Love Triangle,2587970,8747081577
Many Moons Ago,4049135,8747081577
If You Forget Me,17413740,8747081577
Goodbye,21698740,8747081577
The Sound of Silence (Electric Version),1934613,8747081577
California Dreamin' (Single Version),25881050,8747072926
Spanish Guitar,1376450,8747072926
Whiskey In The Jar,27182087,8747072926
Big Rock Candy Mountain,26817672,8747072926
I'm A Little Teapot,3551690,8758613008
Going To The Zoo,429560350,8758613008
Baa Baa Black Sheep,429560371,8758613008
Twinkle Twinkle Little Star,429560375,8758613008
Me And My Teddy Bear,18588044,8758613008
Traditional: Nursery Rhyme Medley -- Hickory Dickory Dock / Jack And Jill / Jack Be Nimble,4025247,8758613008
Big Rock Candy Mountain,20330676,8758613008
"Row, Row, Row Your Boat",5180057,8758613008
"Twinkle, Twinkle Little Star",17422867,8758613008
In Our Town,421246024,8758613008
California Dreaming,5212437,8754929072
9 Crimes,17240037,8754929072
Quiet Inside,1039333,8754929072
Blind Tom,17982528,8754929072
"Flightless Bird, American Mouth (Twilight Soundtrack Version)",5042924,8754929072
Hail Chime On,19032267,8754929072
In My Secret Life,20954450,8758440463
Wildfire,1352929566,8758440463
Some Days,1929622155,8758440463
The Ramblin' Rover,1956244688,8758440463
"To Market, To Market",429560370,8758994262
The Alphabet Song,20330674,8758994262
Diamonds,1369790862,8758994262
When Can I See You Again? [Wreck-It Ralph],33721205,8758994262
Ten in the Bed,535230429,8758994262
Here We Go Loopty-Loo (Album Version),4025284,8758994262
We Wish You a Merry Christmas,3551314,8758994262
Six Little Ducks,537970492,8759071565
All the Pretty Horses,3551835,8759071565
Roll Call,563086650,8759071565
Suo Gan,3551777,8759071565
Apples And Bananas,429560401,8759071565
Chameleon,1381798507,8806349723
Vintage,469104844,8806349723
Kill Em With Kindness,35307062,8806349723
Help Me,1426052588,8806349723
My Heart Is Refusing Me,26494002,8806349723
Automatic,17559976,8806349723
Crushing,1382830610,8809849604
Sugar & Brownies,1349951141,8809849604
Tell My Heart (feat. Dani Senior),427542188,8809849604
you should see me in a crown,1355149436,8809849604
Hate n' Love,1344196356,8809849604
Welcome To New York (Karaoke Version),33337002,8809849604
Swish Swish,511332442,8809849604
La La Love,28652444,8809849604
Can't Take My Eyes Off You (Original Extended Version),1866865982,8809849604
Que Sera Sera,1950693405,8820974921
Since You Went Away,20034455,8820974921
Captive,19094997,8820974921
Healing Song (Acoustic),479441342,8820974921
We're Good,1833765278,8820974921
Carolina (From The Motion Picture “Where The Crawdads Sing”),1958624724,8820974921
Spongebob Squarepants Theme,4304746,8824302130
Sk8er Boi (MSN Control Room),454202183,8824302130
The Stand,3109026,8824302130
waves (quiet),1496269341,8824302130
god.drugs.u,1483070378,8824302130
Girlfriend (Radio Edit),863720886,8824302130
Fuel to Fire,27780265,8824302130
Girlfriend (Radio Edit),1365162283,8824302130
Girlfriend (Radio Edit),436245296,8824302130
Bad Boy,27234788,8810130471
Falling,1325203348,8810130471
Sick Lullaby,1407624175,8810130471
Here (Lucian Remix),33365175,8810130471
empty crown,1357485691,8810130471
Give It,1333246941,8810130471
Curiosity,17112289,8810130471
GHOST OF LORELEY,35955311,8810130471
This Is Not A Love Song,518014030,8810191378
Cheap Thrills,554375561,8810191378
why do i love you,494410758,8810191378
Location,511213616,8810191378
Unlove You,419646374,8810191378
The Greatest,436487132,8810191378
Miracle,27234785,8810191378
Can't Get You Out of My Head,1405643086,8810191378
Free Hifi Internet,38679631,8810068385
Take It Off,2918956,8810068385
The Lipstick On His Collar,17104405,8810068385
Seriously?,1350364030,8810068385
Ghosts,526081106,8810068385
WOW,1361109294,8810068385
idontwannabeyouanymore,492092383,8810068385
Downtown,469104851,8810068385
Blueberry Faygo,1406427925,8821144588
get you the moon,549309101,8821144588
HUMBLE.,469104548,8821144588
Big Shot (feat. Mustard),1398524923,8821144588
U Are the One,501266889,8810132324
Make A Move,1344438011,8810132324
Cheap Thrills,466817872,8810132324
Make the Move,1451525481,8821369382
One Last Time (feat. Corey Gray),1435661824,8821369382
Come Back For You,563058284,8821369382
Cold,1386685983,8821369382
Walls,528272637,8821369382
All Eyes on Me,1381937487,8810056577
Glosses,1369061565,8810056577
Here (Lucian Remix),33471651,8810056577
Technicolor,1387099043,8810056577
Holding On,495220253,8810056577
Bed,573426010,8821248253
**** IT UP,1378626683,8821248253
I'm Yours,1343603246,8821248253
Impressed,522354156,8821248253
7/11,29753769,8821248253
Lil BeBe,1295298308,8821248253
Cuz I Love You,1359230765,8821248253
Wobble,419646767,8821248253
MY POWER,1378898389,8821248253
Come and Get Your Love,515223062,8824520470
Change (Taylor’s Version),1832428099,8824520470
Time Machine,28424701,8824520470
I Found The Lions,17103253,8824520470
Stay Here Forever,24615857,8824520470
Goodnight Moon,22563394,8824520470
"Heaven, Wait",1864223301,8824520470
Thank God,1397321351,8824520470
Solo Dancing,30474437,8819231858
Pushing 21,1354240664,8819232106
I Really Like You,30841076,8819232106
Illusion,480516046,8819232106
Set Fire to the Rain,2117009,8819232106
Stronger (What Doesn't Kill You),2870985,8819232106
Not in Love,1300885884,8819232106
PSYCHO,1396930659,8819232106
Easy Come,1369930486,8819942491
Wrap Me In Plastic,1383205688,8819942491
What You Want,1335350266,8819942491
anxiety,520556369,8819942491
Fearless Pt. II,1313033482,8819942491
Used To,1347814906,8819942491
Shelter,425280053,8819942491
Angetenar,1317424764,8819942491
Lifted,469104847,8819458799
All Tinted,1395822306,8819458799
Someone You Loved,1401746334,8819458799
A Thousand Years,28788849,8819458799
i swear i'll never leave again,1325449675,8820953896
again,529661081,8820953896
Violent Crimes,570350029,8820953896
Pull Up,1403792410,8820953896
Riverside,16426485,8821412034
Miss You 2,1407909532,8821412034
Paradise Hotel,17631682,8821412034
Dreams,16783786,8821412034
Blackbird,5052769,8821412034
Dreamer,21698712,8821412034
Fall,420134766,8821412034
You’re Beautiful (Acoustic),1313571315,8821532375
Talking to the Moon,25657283,8821532375
Perfect,1436193759,8821532375
White Lie,1610477,8821532375
Dangerously,440317244,8821532375
boundaries,1408695615,8819421970
Welcome To New York,29561031,8819421970
Who Says,27511121,8819421970
Firework,2871217,8819421970
idontwannabeyouanymore,493448423,8819421970
Wish You Were Here,16431975,8824234056
Tik Tok,17584144,8824234056
Wish You Were Here,16432043,8824234056
Spanish Doll,18212370,8824234056
The Reason That I Live,17584142,8824234056
Night Like This,28619313,8824234056
"Creep (Live at the Avalon, Boston, MA - May 2007)",16783852,8824234056
Fortunate Son,2308027,8824234056
Heartburn,1400138416,8824234056
Thank You for Hearing Me,22488002,8824590313
Catch My Breath,26286214,8824590313
Everybody Wants to Love You,409020668,8824590313
This Will Be the Day (feat. Casey Lee Williams),27969833,8824590313
Poison Tree,565004079,8824590313
Damage II,18039873,8824590313
Have You Seen My Love?,18449233,8824590313
Fight Song,29803675,8824590313
Sakura,416700305,8819742352
Plastic Panorama,26612933,8819742352
Try To Stand Freeze (Radio Lopez),512832155,8819742352
Push It,1379582349,8819742352
Real Fire,1362603770,8819742352
Contact,500412390,8819742352
The Nights,35090549,8819742352
Fearless Pt. II,529391087,8819742352
Better Anyway,1367114866,8819742352
Mega Outro,1364766861,8824697317
I'm in the Band,568857321,8824697317
MONK,1991334036,8824697317
battery life,1483069476,8824697317
I Don't Have To Try (Explicit Version),416633599,8824697317
Love Sux,1922668152,8824697317
